label_bin,Feature,Value
1,total_flow_packets,116.0
1,total_flow_packets,47.0
1,total_flow_packets,96.0
1,total_flow_packets,1677.0
1,total_flow_packets,11.0
1,total_flow_packets,1749.0
0,total_flow_packets,49.0
1,total_flow_packets,119.0
1,total_flow_packets,45.0
0,total_flow_packets,14.0
1,total_flow_packets,1737.0
1,total_flow_packets,1682.0
0,total_flow_packets,14.0
0,total_flow_packets,4.0
0,total_flow_packets,49.0
1,total_flow_packets,41.0
0,total_flow_packets,49.0
1,total_flow_packets,1723.0
1,total_flow_packets,1720.0
1,total_flow_packets,121.0
1,total_flow_packets,11.0
0,total_flow_packets,49.0
1,total_flow_packets,41.0
1,total_fw_packets,61.0
1,total_fw_packets,52.0
1,total_fw_packets,943.0
1,total_fw_packets,956.0
0,total_fw_packets,25.0
1,total_fw_packets,945.0
0,total_fw_packets,22.0
1,total_fw_packets,947.0
1,total_fw_packets,6.0
1,total_fw_packets,19.0
0,total_fw_packets,23.0
1,total_fw_packets,6.0
1,total_fw_packets,20.0
1,total_fw_packets,61.0
1,total_fw_packets,20.0
1,total_fw_packets,28.0
1,total_fw_packets,64.0
1,total_fw_packets,950.0
1,total_fw_packets,18.0
1,total_fw_packets,20.0
1,total_fw_packets,786.0
1,total_fw_packets,3.0
1,total_fw_packets,62.0
1,total_fw_packets,958.0
1,total_fw_packets,6.0
0,total_fw_packets,22.0
1,total_fw_packets,54.0
1,total_fw_packets,942.0
0,total_fw_packets,6.0
1,total_fw_packets,20.0
0,total_fw_packets,28.0
1,total_fw_packets,62.0
0,total_fw_packets,24.0
1,total_fw_packets,59.0
1,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,20.0
0,total_fw_packets,24.0
1,total_fw_packets,393.0
1,total_fw_packets,23.0
1,total_fw_packets,955.0
1,total_fw_packets,5.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
1,total_fw_packets,22.0
0,total_fw_packets,23.0
1,total_fw_packets,62.0
1,total_fw_packets,62.0
1,total_fw_packets,956.0
1,total_fw_packets,41.0
1,total_fw_packets,943.0
1,total_fw_packets,20.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,65.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,25.0
1,total_fw_packets,20.0
0,total_fw_packets,24.0
1,total_fw_packets,23.0
1,total_fw_packets,6.0
1,total_fw_packets,63.0
1,total_fw_packets,956.0
1,total_fw_packets,65.0
1,total_fw_packets,62.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
0,total_fw_packets,24.0
1,total_fw_packets,951.0
1,total_fw_packets,20.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,19.0
0,total_fw_packets,24.0
1,total_fw_packets,954.0
1,total_fw_packets,63.0
1,total_fw_packets,947.0
0,total_fw_packets,23.0
1,total_fw_packets,52.0
1,total_fw_packets,62.0
1,total_fw_packets,956.0
1,total_fw_packets,1.0
1,total_fw_packets,956.0
1,total_fw_packets,956.0
1,total_fw_packets,46.0
1,total_fw_packets,52.0
1,total_fw_packets,1.0
1,total_fw_packets,951.0
1,total_fw_packets,60.0
1,total_fw_packets,6.0
1,total_fw_packets,956.0
1,total_fw_packets,21.0
1,total_fw_packets,51.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,946.0
1,total_fw_packets,6.0
1,total_fw_packets,28.0
1,total_fw_packets,6.0
1,total_fw_packets,787.0
1,total_fw_packets,955.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,955.0
1,total_fw_packets,6.0
0,total_fw_packets,21.0
1,total_fw_packets,6.0
1,total_fw_packets,58.0
1,total_fw_packets,9.0
1,total_fw_packets,958.0
1,total_fw_packets,946.0
1,total_fw_packets,63.0
1,total_fw_packets,946.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,956.0
1,total_fw_packets,20.0
0,total_fw_packets,12.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,20.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
0,total_fw_packets,59.0
1,total_fw_packets,6.0
1,total_fw_packets,57.0
1,total_fw_packets,64.0
0,total_fw_packets,8.0
0,total_fw_packets,22.0
1,total_fw_packets,50.0
0,total_fw_packets,24.0
0,total_fw_packets,25.0
1,total_fw_packets,942.0
1,total_fw_packets,949.0
1,total_fw_packets,945.0
1,total_fw_packets,782.0
1,total_fw_packets,51.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,945.0
1,total_fw_packets,956.0
0,total_fw_packets,46.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,62.0
0,total_fw_packets,1.0
0,total_fw_packets,37.0
1,total_fw_packets,6.0
1,total_fw_packets,69.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,954.0
1,total_fw_packets,24.0
1,total_fw_packets,782.0
1,total_fw_packets,51.0
1,total_fw_packets,22.0
1,total_fw_packets,2.0
1,total_fw_packets,6.0
1,total_fw_packets,21.0
1,total_fw_packets,26.0
1,total_fw_packets,5.0
1,total_fw_packets,954.0
1,total_fw_packets,51.0
1,total_fw_packets,4.0
1,total_fw_packets,58.0
1,total_fw_packets,56.0
1,total_fw_packets,65.0
1,total_fw_packets,955.0
1,total_fw_packets,52.0
1,total_fw_packets,956.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
0,total_fw_packets,24.0
1,total_fw_packets,64.0
1,total_fw_packets,62.0
1,total_fw_packets,20.0
1,total_fw_packets,25.0
0,total_fw_packets,8.0
0,total_fw_packets,10.0
1,total_fw_packets,6.0
1,total_fw_packets,9.0
1,total_fw_packets,2.0
1,total_fw_packets,22.0
1,total_fw_packets,758.0
0,total_fw_packets,25.0
1,total_fw_packets,6.0
0,total_fw_packets,22.0
1,total_fw_packets,62.0
1,total_fw_packets,5.0
1,total_fw_packets,6.0
1,total_fw_packets,955.0
1,total_fw_packets,54.0
1,total_fw_packets,46.0
1,total_fw_packets,956.0
1,total_fw_packets,62.0
1,total_fw_packets,54.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
0,total_fw_packets,25.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,772.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,82.0
0,total_fw_packets,9.0
0,total_fw_packets,38.0
1,total_fw_packets,6.0
1,total_fw_packets,61.0
0,total_fw_packets,22.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,957.0
0,total_fw_packets,22.0
1,total_fw_packets,2.0
1,total_fw_packets,955.0
0,total_fw_packets,8.0
1,total_fw_packets,6.0
1,total_fw_packets,50.0
1,total_fw_packets,949.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,47.0
1,total_fw_packets,900.0
1,total_fw_packets,58.0
1,total_fw_packets,22.0
0,total_fw_packets,24.0
0,total_fw_packets,23.0
1,total_fw_packets,2.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,88.0
1,total_fw_packets,24.0
1,total_fw_packets,17.0
1,total_fw_packets,24.0
1,total_fw_packets,20.0
1,total_fw_packets,765.0
1,total_fw_packets,6.0
1,total_fw_packets,63.0
0,total_fw_packets,8.0
0,total_fw_packets,24.0
1,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
1,total_fw_packets,52.0
0,total_fw_packets,24.0
1,total_fw_packets,948.0
1,total_fw_packets,9.0
1,total_fw_packets,51.0
1,total_fw_packets,6.0
1,total_fw_packets,48.0
0,total_fw_packets,26.0
1,total_fw_packets,51.0
0,total_fw_packets,12.0
1,total_fw_packets,6.0
1,total_fw_packets,20.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,49.0
1,total_fw_packets,62.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,20.0
1,total_fw_packets,3.0
1,total_fw_packets,25.0
0,total_fw_packets,22.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,955.0
0,total_fw_packets,47.0
1,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,63.0
1,total_fw_packets,942.0
0,total_fw_packets,24.0
1,total_fw_packets,941.0
1,total_fw_packets,949.0
1,total_fw_packets,62.0
1,total_fw_packets,10.0
1,total_fw_packets,6.0
1,total_fw_packets,20.0
0,total_fw_packets,23.0
0,total_fw_packets,1.0
1,total_fw_packets,12.0
1,total_fw_packets,952.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,955.0
1,total_fw_packets,944.0
0,total_fw_packets,24.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
0,total_fw_packets,24.0
0,total_fw_packets,8.0
1,total_fw_packets,1.0
1,total_fw_packets,20.0
1,total_fw_packets,956.0
1,total_fw_packets,2.0
1,total_fw_packets,1.0
0,total_fw_packets,40.0
1,total_fw_packets,64.0
0,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,63.0
0,total_fw_packets,23.0
0,total_fw_packets,22.0
1,total_fw_packets,3.0
1,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,16.0
1,total_fw_packets,949.0
0,total_fw_packets,24.0
1,total_fw_packets,63.0
1,total_fw_packets,955.0
1,total_fw_packets,746.0
1,total_fw_packets,63.0
1,total_fw_packets,950.0
1,total_fw_packets,6.0
0,total_fw_packets,26.0
0,total_fw_packets,24.0
1,total_fw_packets,49.0
1,total_fw_packets,49.0
1,total_fw_packets,61.0
1,total_fw_packets,20.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,63.0
1,total_fw_packets,950.0
1,total_fw_packets,953.0
1,total_fw_packets,952.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,56.0
1,total_fw_packets,40.0
1,total_fw_packets,950.0
0,total_fw_packets,1.0
0,total_fw_packets,25.0
0,total_fw_packets,26.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
0,total_fw_packets,8.0
1,total_fw_packets,6.0
1,total_fw_packets,20.0
1,total_fw_packets,27.0
0,total_fw_packets,24.0
1,total_fw_packets,61.0
1,total_fw_packets,952.0
1,total_fw_packets,952.0
1,total_fw_packets,6.0
0,total_fw_packets,8.0
1,total_fw_packets,6.0
1,total_fw_packets,953.0
1,total_fw_packets,947.0
1,total_fw_packets,845.0
1,total_fw_packets,940.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,22.0
1,total_fw_packets,63.0
1,total_fw_packets,22.0
1,total_fw_packets,723.0
1,total_fw_packets,20.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,955.0
1,total_fw_packets,19.0
1,total_fw_packets,955.0
1,total_fw_packets,931.0
1,total_fw_packets,20.0
1,total_fw_packets,61.0
1,total_fw_packets,3.0
0,total_fw_packets,24.0
1,total_fw_packets,63.0
1,total_fw_packets,63.0
1,total_fw_packets,21.0
1,total_fw_packets,36.0
1,total_fw_packets,22.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
0,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,945.0
1,total_fw_packets,6.0
1,total_fw_packets,24.0
1,total_fw_packets,57.0
0,total_fw_packets,24.0
1,total_fw_packets,61.0
1,total_fw_packets,20.0
1,total_fw_packets,955.0
1,total_fw_packets,46.0
1,total_fw_packets,1.0
1,total_fw_packets,63.0
1,total_fw_packets,22.0
1,total_fw_packets,25.0
0,total_fw_packets,24.0
1,total_fw_packets,62.0
1,total_fw_packets,14.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,65.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
1,total_fw_packets,945.0
1,total_fw_packets,6.0
1,total_fw_packets,945.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
1,total_fw_packets,66.0
1,total_fw_packets,946.0
1,total_fw_packets,21.0
1,total_fw_packets,57.0
1,total_fw_packets,766.0
0,total_fw_packets,23.0
1,total_fw_packets,22.0
1,total_fw_packets,2.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,942.0
1,total_fw_packets,6.0
1,total_fw_packets,61.0
1,total_fw_packets,6.0
1,total_fw_packets,1.0
0,total_fw_packets,22.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
0,total_fw_packets,42.0
1,total_fw_packets,954.0
0,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,23.0
1,total_fw_packets,950.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,3.0
1,total_fw_packets,928.0
1,total_fw_packets,60.0
1,total_fw_packets,940.0
0,total_fw_packets,24.0
1,total_fw_packets,60.0
1,total_fw_packets,930.0
1,total_fw_packets,800.0
0,total_fw_packets,25.0
1,total_fw_packets,946.0
1,total_fw_packets,64.0
1,total_fw_packets,24.0
1,total_fw_packets,952.0
1,total_fw_packets,27.0
1,total_fw_packets,947.0
1,total_fw_packets,954.0
1,total_fw_packets,60.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,956.0
1,total_fw_packets,14.0
1,total_fw_packets,944.0
1,total_fw_packets,6.0
1,total_fw_packets,60.0
1,total_fw_packets,52.0
1,total_fw_packets,1.0
1,total_fw_packets,63.0
1,total_fw_packets,955.0
1,total_fw_packets,953.0
1,total_fw_packets,57.0
1,total_fw_packets,57.0
1,total_fw_packets,24.0
1,total_fw_packets,954.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
0,total_fw_packets,1.0
1,total_fw_packets,956.0
1,total_fw_packets,20.0
1,total_fw_packets,19.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
1,total_fw_packets,944.0
1,total_fw_packets,24.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
1,total_fw_packets,956.0
1,total_fw_packets,64.0
1,total_fw_packets,75.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
0,total_fw_packets,24.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
1,total_fw_packets,948.0
0,total_fw_packets,8.0
0,total_fw_packets,8.0
1,total_fw_packets,953.0
1,total_fw_packets,953.0
1,total_fw_packets,1.0
1,total_fw_packets,61.0
1,total_fw_packets,57.0
1,total_fw_packets,17.0
1,total_fw_packets,956.0
1,total_fw_packets,22.0
1,total_fw_packets,24.0
0,total_fw_packets,25.0
1,total_fw_packets,22.0
1,total_fw_packets,1.0
1,total_fw_packets,64.0
1,total_fw_packets,779.0
1,total_fw_packets,42.0
1,total_fw_packets,6.0
1,total_fw_packets,946.0
0,total_fw_packets,24.0
1,total_fw_packets,773.0
1,total_fw_packets,64.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,53.0
1,total_fw_packets,60.0
1,total_fw_packets,6.0
1,total_fw_packets,940.0
1,total_fw_packets,20.0
1,total_fw_packets,63.0
1,total_fw_packets,954.0
0,total_fw_packets,24.0
1,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,954.0
1,total_fw_packets,20.0
1,total_fw_packets,957.0
1,total_fw_packets,63.0
1,total_fw_packets,61.0
1,total_fw_packets,6.0
1,total_fw_packets,2.0
0,total_fw_packets,22.0
0,total_fw_packets,40.0
0,total_fw_packets,26.0
1,total_fw_packets,60.0
0,total_fw_packets,8.0
1,total_fw_packets,58.0
1,total_fw_packets,6.0
1,total_fw_packets,58.0
1,total_fw_packets,6.0
1,total_fw_packets,949.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,18.0
1,total_fw_packets,949.0
1,total_fw_packets,62.0
1,total_fw_packets,51.0
1,total_fw_packets,51.0
1,total_fw_packets,6.0
1,total_fw_packets,48.0
1,total_fw_packets,62.0
1,total_fw_packets,947.0
1,total_fw_packets,956.0
1,total_fw_packets,61.0
1,total_fw_packets,719.0
1,total_fw_packets,956.0
0,total_fw_packets,24.0
1,total_fw_packets,13.0
1,total_fw_packets,63.0
0,total_fw_packets,1.0
0,total_fw_packets,24.0
1,total_fw_packets,20.0
1,total_fw_packets,22.0
1,total_fw_packets,19.0
1,total_fw_packets,55.0
1,total_fw_packets,944.0
0,total_fw_packets,1.0
0,total_fw_packets,8.0
0,total_fw_packets,22.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,956.0
0,total_fw_packets,12.0
1,total_fw_packets,58.0
1,total_fw_packets,9.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
1,total_fw_packets,1.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,947.0
0,total_fw_packets,13.0
1,total_fw_packets,6.0
0,total_fw_packets,23.0
1,total_fw_packets,61.0
1,total_fw_packets,956.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
0,total_fw_packets,24.0
1,total_fw_packets,953.0
1,total_fw_packets,27.0
1,total_fw_packets,939.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,21.0
1,total_fw_packets,22.0
1,total_fw_packets,58.0
1,total_fw_packets,6.0
1,total_fw_packets,23.0
1,total_fw_packets,63.0
1,total_fw_packets,950.0
0,total_fw_packets,24.0
1,total_fw_packets,64.0
1,total_fw_packets,948.0
1,total_fw_packets,957.0
1,total_fw_packets,20.0
1,total_fw_packets,22.0
1,total_fw_packets,1.0
0,total_fw_packets,21.0
1,total_fw_packets,707.0
0,total_fw_packets,8.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,957.0
0,total_fw_packets,24.0
0,total_fw_packets,1.0
1,total_fw_packets,11.0
1,total_fw_packets,20.0
1,total_fw_packets,6.0
1,total_fw_packets,24.0
0,total_fw_packets,10.0
1,total_fw_packets,23.0
0,total_fw_packets,24.0
1,total_fw_packets,22.0
1,total_fw_packets,22.0
1,total_fw_packets,22.0
1,total_fw_packets,62.0
1,total_fw_packets,64.0
1,total_fw_packets,6.0
1,total_fw_packets,46.0
1,total_fw_packets,23.0
1,total_fw_packets,1.0
1,total_fw_packets,22.0
1,total_fw_packets,60.0
1,total_fw_packets,6.0
1,total_fw_packets,24.0
1,total_fw_packets,45.0
1,total_fw_packets,1.0
1,total_fw_packets,951.0
0,total_fw_packets,23.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,19.0
1,total_fw_packets,952.0
1,total_fw_packets,20.0
0,total_fw_packets,15.0
0,total_fw_packets,23.0
1,total_fw_packets,63.0
1,total_fw_packets,775.0
1,total_fw_packets,8.0
0,total_fw_packets,24.0
1,total_fw_packets,6.0
0,total_fw_packets,24.0
1,total_fw_packets,26.0
1,total_fw_packets,43.0
0,total_fw_packets,26.0
1,total_fw_packets,951.0
0,total_fw_packets,25.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
1,total_fw_packets,62.0
1,total_fw_packets,60.0
1,total_fw_packets,956.0
1,total_fw_packets,6.0
0,total_fw_packets,22.0
1,total_fw_packets,956.0
0,total_fw_packets,24.0
1,total_fw_packets,22.0
1,total_fw_packets,22.0
0,total_fw_packets,1.0
1,total_fw_packets,20.0
0,total_fw_packets,23.0
1,total_fw_packets,946.0
1,total_fw_packets,6.0
1,total_fw_packets,23.0
1,total_fw_packets,20.0
1,total_fw_packets,953.0
1,total_fw_packets,64.0
1,total_fw_packets,957.0
1,total_fw_packets,61.0
1,total_fw_packets,6.0
1,total_fw_packets,60.0
0,total_fw_packets,22.0
0,total_fw_packets,22.0
0,total_fw_packets,9.0
1,total_fw_packets,20.0
1,total_fw_packets,946.0
1,total_fw_packets,63.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,64.0
1,total_fw_packets,938.0
1,total_fw_packets,62.0
1,total_fw_packets,17.0
1,total_fw_packets,940.0
1,total_fw_packets,61.0
1,total_fw_packets,57.0
1,total_fw_packets,67.0
1,total_fw_packets,954.0
1,total_fw_packets,63.0
1,total_fw_packets,945.0
1,total_fw_packets,954.0
1,total_fw_packets,62.0
1,total_fw_packets,6.0
1,total_fw_packets,1.0
1,total_fw_packets,950.0
1,total_fw_packets,22.0
0,total_fw_packets,22.0
1,total_fw_packets,22.0
1,total_fw_packets,6.0
1,total_fw_packets,6.0
1,total_fw_packets,948.0
1,total_fw_packets,6.0
