total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label,label_bin
49,24,25,119.666355,1.0416666666666667,0,0,25,49,0,0,0,0,2.089141931330657e-07,1.0027881270387153e-07,1.0863538042919417e-07,3.89248924645e-05,2.98329467794e-05,9.0919456851e-06,4,4,0,17,2,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
40,19,21,103.777277,1.105263157894737,0,0,21,40,0,0,0,0,2.0235643685274185e-07,9.636020802511517e-08,1.0599622882762669e-07,3.24733901044e-05,2.33384423836e-05,9.1349477207e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,114.234668,1.0416666666666667,0,0,25,49,0,0,0,0,2.1884774944152682e-07,1.050469197319329e-07,1.1380082970959393e-07,3.58034918086e-05,4.4995097285e-06,3.13039820801e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1663,954,709,119.533697,0.7431865828092243,0,0,955,1663,0,0,0,0,7.989378928e-06,3.9905065431e-06,3.9988723849e-06,0.0006110996466544,0.0002633734318449,0.0003477262148095,0,0,0,955,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
124,63,61,108.761175,0.9682539682539684,0,0,65,124,0,0,0,0,5.976397367902656e-07,2.942226396505923e-07,3.0341709713967325e-07,6.18051432416e-05,5.14154062789e-05,1.03897369626e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1714,947,767,119.850186,0.8099260823653643,0,0,960,1714,0,0,0,0,8.0100000846e-06,3.9883125421e-06,4.0216875424e-06,0.0006129402252241,0.0002632286277803,0.0003497115974438,0,0,0,960,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
46,23,23,113.090907,1.0,0,0,25,46,0,0,0,0,2.210610973347309e-07,1.0610932672067084e-07,1.1495177061406006e-07,3.61655955239e-05,4.5450161612e-06,3.16205793627e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
105,52,53,98.504417,1.0192307692307692,0,0,55,105,0,0,0,0,5.58350596603196e-07,2.740993837870235e-07,2.842512128161725e-07,5.47285102961e-05,9.9589442775e-06,4.47695660185e-05,5,5,0,45,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
124,62,62,96.891181,1.0,0,0,65,124,0,0,0,0,6.708556891261342e-07,3.3026741618517374e-07,3.405882729409605e-07,6.76635368909e-05,5.7094979573e-05,1.05685573179e-05,6,5,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1805,956,849,119.782107,0.8880753138075314,0,0,957,1805,0,0,0,0,7.9895071473e-06,3.9905793275e-06,3.9989278198e-06,0.0006111096376022,0.0002633782356157,0.0003477314019864,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1667,956,711,119.791665,0.7437238493723849,0,0,959,1667,0,0,0,0,8.0055653287e-06,3.990260925e-06,4.0153044036e-06,0.0006118372259038,0.0002633572210554,0.0003484800048484,1,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1662,956,706,119.776365,0.7384937238493724,0,0,957,1662,0,0,0,0,7.989890159e-06,3.9907706332e-06,3.9991195257e-06,0.0006111389337954,0.0002633908617948,0.0003477480720006,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
98,46,52,111.149329,1.1304347826086956,0,0,52,98,0,0,0,0,4.678390816016533e-07,2.249226353854102e-07,2.4291644621624304e-07,4.64150350381e-05,3.84167861238e-05,7.9982489143e-06,5,4,0,43,0,3,3,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
112,52,60,115.42246,1.1538461538461535,0,0,60,112,0,0,0,0,5.198295028541239e-07,2.512509263794932e-07,2.685785764746307e-07,5.75364621409e-05,4.83441437654e-05,9.1923183754e-06,5,4,0,51,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1722,951,771,119.800563,0.8107255520504731,0,0,961,1722,0,0,0,0,8.0216651402e-06,3.9899645546e-06,4.0317005855e-06,0.0006139203202242,0.0002633376606084,0.0003505826596157,0,0,0,961,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
120,60,60,101.302801,1.0,0,0,63,120,0,0,0,0,6.218979078377113e-07,3.06013256237604e-07,3.158846516001073e-07,6.45589256707e-05,5.45098451917e-05,1.0049080479e-05,5,4,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.007946,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1734,956,778,119.744926,0.8138075313807531,0,0,957,1734,0,0,0,0,7.9919879026e-06,3.991818409e-06,4.0001694936e-06,0.0006112993881678,0.0002634600149988,0.0003478393731689,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
42,21,21,119.942887,1.0,0,0,20,42,0,0,0,0,1.6674602804916645e-07,8.337301402458321e-08,8.337301402458321e-08,2.33110947212e-05,3.1181507245e-06,2.01929439967e-05,4,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
102,51,51,99.35539,1.0,0,0,53,102,0,0,0,0,5.334385985501139e-07,2.616868596660937e-07,2.717517388840203e-07,5.37363901445e-05,9.6320894115e-06,4.41043007329e-05,4,4,0,45,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.005466,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,111.351839,1.0416666666666667,0,0,25,49,0,0,0,0,2.245135798789997e-07,1.077665183419198e-07,1.1674706153707977e-07,3.67304216682e-05,4.6159992023e-06,3.21144224658e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1726,946,780,119.844651,0.8245243128964059,0,0,956,1726,0,0,0,0,7.976993483e-06,3.9884967415e-06,3.9884967415e-06,0.0006100647746055,0.0002632407849391,0.0003468239896664,0,0,0,956,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.032105,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
55,28,27,106.567026,0.9642857142857144,0,0,30,55,0,0,0,0,2.815129700626158e-07,1.407564850313079e-07,1.407564850313079e-07,5.08037073306e-05,3.94962696997e-05,1.13074376308e-05,5,6,0,19,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.007699,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1743,787,956,119.731138,1.2147395171537485,0,0,955,1743,0,0,0,0,7.9762041516e-06,3.9922780989e-06,3.9839260527e-06,0.0006102673140883,0.0003473281946088,0.0002629391194795,0,0,0,955,477,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1720,955,765,119.780976,0.8010471204188482,0,0,956,1720,0,0,0,0,7.9812340149e-06,3.9906170074e-06,3.9906170074e-06,0.0006103890821527,0.0002633807224946,0.000347008359658,0,0,0,956,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.011703,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
45,22,23,118.783589,1.0454545454545454,0,0,23,45,0,0,0,0,1.936294415215893e-07,9.260538507554273e-08,1.0102405644604661e-07,2.89770668572e-05,3.7210527457e-06,2.52560141115e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.012959,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1742,955,787,119.759755,0.8240837696335078,0,0,958,1742,0,0,0,0,7.999348362e-06,3.9913241305e-06,4.0080242315e-06,0.0006119501496976,0.0002634273926161,0.0003485227570814,0,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.019534,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
43,21,22,117.648892,1.0476190476190477,0,0,22,43,0,0,0,0,1.8699708621140265e-07,9.349854310570133e-08,9.349854310570133e-08,2.95200400187e-05,3.7739411944e-06,2.57460988242e-05,4,3,0,15,3,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.017367,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
127,58,69,111.906479,1.1896551724137931,0,0,68,127,0,0,0,0,6.076502505274963e-07,2.948890921677556e-07,3.127611583597408e-07,8.12106687763e-05,7.18457060917e-05,9.3649626846e-06,5,4,0,59,0,3,3,4,0,0.0,0,0,0.0,0,0,10,0.1111111111111111,1,0,cyberattack_ocpp16_doc_idtag,1
29,9,20,44.588436,2.2222222222222223,3,0,19,27,0,1,0,0,3.812647745706981e-07,8.97093587225172e-08,2.9155541584818093e-07,0.0001302131341857,1.27387289385e-05,0.0001174744052471,0,0,0,17,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1737,958,779,119.762861,0.8131524008350731,0,0,959,1737,0,0,0,0,8.0074907362e-06,3.9912206172e-06,4.0162701189e-06,0.0006119843780285,0.0002634205607362,0.0003485638172922,1,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1741,946,795,119.7717,0.8403805496828752,0,0,965,1741,0,0,0,0,8.0569950998e-06,3.9909260701e-06,4.0660690296e-06,0.0006162975060051,0.000263401120632,0.0003528963853731,1,0,0,964,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
127,63,64,114.19182,1.0158730158730158,0,0,65,127,0,0,0,0,5.692176549949024e-07,2.8023023015133657e-07,2.8898742484356585e-07,6.02144707037e-05,1.00532595066e-05,5.0161211197e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1715,946,769,119.76002,0.8128964059196617,0,0,959,1715,0,0,0,0,8.0076806934e-06,3.9913152987e-06,4.0163653947e-06,0.0006126752483842,0.0002634268097149,0.0003492484386692,0,0,0,959,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.00782,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.016921,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.006794,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1671,956,715,119.798217,0.747907949790795,0,0,957,1671,0,0,0,0,7.9884327493e-06,3.9900426898e-06,3.9983900595e-06,0.0006110274579462,0.0002633428175312,0.0003476846404149,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
41,20,21,97.255974,1.05,0,0,21,41,0,0,0,0,2.159250392166141e-07,1.028214472460067e-07,1.1310359197060737e-07,2.88105695183e-05,3.845522127e-06,2.49650473913e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
23,12,11,97.278981,0.9166666666666666,0,0,13,23,0,0,0,0,1.3363626824997272e-07,6.167827765383356e-08,7.195799059613916e-08,2.3232151249e-06,9.66293016576726e-07,1.3569221083e-06,5,4,0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.029762,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,112.287927,1.0416666666666667,0,0,25,49,0,0,0,0,2.2264192302704105e-07,1.0686812305297968e-07,1.1577379997406133e-07,3.63885958995e-05,4.5597065835e-06,3.18288893159e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
41,20,21,117.856135,1.05,0,0,21,41,0,0,0,0,1.781833419193664e-07,8.484921043779353e-08,9.333413148157285e-08,2.37408090804e-05,3.1563906282e-06,2.05844184522e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.007055,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
48,24,24,107.276784,1.0,0,0,25,48,0,0,0,0,2.330420345188573e-07,1.1186017656905153e-07,1.211818579498058e-07,4.34203918715e-05,3.32784025292e-05,1.01419893422e-05,4,4,0,17,2,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
47,24,23,111.226921,0.9583333333333334,0,0,25,47,0,0,0,0,2.247657291529269e-07,1.0788754999340492e-07,1.1687817915952206e-07,4.18783506557e-05,3.2096546123e-05,9.7818045327e-06,4,4,0,17,2,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
100,59,41,104.076991,0.6949152542372882,3,1,42,97,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.025037,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
120,57,63,115.488613,1.105263157894737,0,0,63,120,0,0,0,0,5.455083264356114e-07,2.684247320556184e-07,2.770835943799931e-07,5.78065648775e-05,4.78142377551e-05,9.9923271223e-06,4,4,0,55,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
125,64,61,118.937582,0.953125,0,0,65,125,0,0,0,0,5.465051408225199e-07,2.690486847126252e-07,2.774564561098947e-07,5.64834082468e-05,4.69826265679e-05,9.5007816789e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
14,8,6,60.070773,0.75,0,0,9,14,0,0,0,0,8.32351533082486e-08,3.329406132329944e-08,4.9941091984949164e-08,3.662346745562938e-07,1.9976436793979666e-07,1.664703066164972e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
45,22,23,100.923879,1.0454545454545454,0,0,23,45,0,0,0,0,2.278945302924792e-07,1.0899303622683785e-07,1.1890149406564129e-07,3.41049118811e-05,4.3795383647e-06,2.97253735164e-05,5,4,0,14,2,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
99,50,49,113.83755,0.98,0,0,53,99,0,0,0,0,4.655757261114633e-07,2.2839563922449138e-07,2.3718008688697185e-07,4.62852547336e-05,3.76677115767e-05,8.6175431568e-06,5,4,0,44,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
48,24,24,107.004104,1.0,0,0,25,48,0,0,0,0,2.336358986754377e-07,1.121452313642101e-07,1.2149066731122761e-07,3.81854512795e-05,4.7848632048e-06,3.34005880746e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
50,25,25,119.995434,1.0,0,0,26,50,0,0,0,0,2.166749111470358e-07,1.083374555735179e-07,1.083374555735179e-07,3.40679629526e-05,2.97677993314e-05,4.3001636212e-06,4,6,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1730,942,788,119.785185,0.8365180467091295,0,0,965,1730,0,0,0,0,8.0560880713e-06,3.9904767855e-06,4.0656112857e-06,0.0006169043358742,0.0002633714678488,0.0003535328680253,0,0,0,965,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1702,949,753,119.78993,0.7934668071654373,0,0,958,1702,0,0,0,0,7.9973333317e-06,3.9819707716e-06,4.0153625601e-06,0.0006121466136594,0.00026281007093,0.0003493365427294,0,0,0,958,477,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1698,945,753,119.982803,0.7968253968253968,0,0,964,1698,0,0,0,0,8.0344847419e-06,3.9922387877e-06,4.0422459541e-06,0.0006149881329243,0.0002634877599917,0.0003515003729326,0,0,0,964,480,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1731,782,949,119.961449,1.2135549872122762,0,0,959,1731,0,0,0,0,7.9942348812e-06,4.0096214576e-06,3.9846134236e-06,0.0006118215527723,0.0003488370668146,0.0002629844859576,0,0,0,959,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
110,51,59,101.932035,1.156862745098039,0,0,59,110,0,0,0,0,5.78817051969972e-07,2.845032967310033e-07,2.943137552389688e-07,6.04029930335e-05,1.06737788566e-05,4.97292141768e-05,4,4,0,51,0,4,5,4,0,0.0,0,0,0.0,0,0,7,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.015962,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.00947,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.006457,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.007,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1698,945,753,119.718791,0.7968253968253968,0,0,963,1698,0,0,0,0,8.0438500251e-06,3.9926898359e-06,4.0511601892e-06,0.0006157930545757,0.0002635175291738,0.0003522755254018,0,0,0,963,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1723,956,767,119.784975,0.8023012552301255,0,0,957,1723,0,0,0,0,7.9893158553e-06,3.9904837814e-06,3.9988320738e-06,0.0006110950058636,0.0002633719295763,0.0003477230762873,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
95,46,49,106.302562,1.065217391304348,3,0,48,93,0,1,0,0,4.3272710586222747e-07,2.1636355293111373e-07,2.1636355293111373e-07,6.05441663767e-05,2.99616485254e-05,3.05825178512e-05,3,3,0,40,1,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.019642,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,111.899611,1.0416666666666667,0,0,25,49,0,0,0,0,2.234145389477717e-07,1.072389786949304e-07,1.1617556025284129e-07,3.65148722456e-05,4.5755297576e-06,3.19393424879e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.01765,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
49,24,25,116.144523,1.0416666666666667,0,0,25,49,0,0,0,0,2.152490651668525e-07,1.033195512800892e-07,1.1192951388676332e-07,3.52147470612e-05,4.4255207798e-06,3.07892262814e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
120,62,58,119.230843,0.935483870967742,0,0,64,120,0,0,0,0,5.367738614412045e-07,2.683869307206023e-07,2.683869307206023e-07,6.20560906375e-05,8.8567687137e-06,5.31993219237e-05,4,4,0,56,0,3,3,5,0,0.0,0,0,0.0,0,0,11,0.1,1,0,cyberattack_ocpp16_doc_idtag,1
2,1,1,0.0,1.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
76,37,39,110.084146,1.054054054054054,0,0,39,76,0,0,0,0,3.542744474758428e-07,1.725952436420772e-07,1.816792038337655e-07,5.19693362566e-05,4.34394976366e-05,8.5298386199e-06,4,4,0,31,0,0,3,0,0,0.0,0,0,0.0,0,0,13,26.75,36,0,normal,0
11,6,5,0.008842,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
137,69,68,116.633148,0.9855072463768116,0,0,72,137,0,0,0,0,6.173202150044001e-07,3.0866010750220004e-07,3.0866010750220004e-07,6.98686448898e-05,1.028867025e-05,5.95799746397e-05,4,4,0,64,0,3,4,5,0,0.0,0,0,0.0,0,0,12,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.014899,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.005178,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
125,62,63,113.97414,1.0161290322580645,0,0,65,125,0,0,0,0,5.703048077397207e-07,2.80765443810324e-07,2.895393639293967e-07,5.89782910404e-05,4.90637613058e-05,9.9145297345e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1738,954,784,119.558105,0.8218029350104822,0,0,955,1738,0,0,0,0,7.987747882e-06,3.989691874e-06,3.9980560079e-06,0.0006109748895735,0.0002633196636898,0.0003476552258836,0,0,0,955,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
