index,flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
51,192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1725,944,781,119567707.0,0.8273305084745762,0,0,961,1725,0,0,0,0,1719307203209680.0,1719307322777387.0,0,0,0,0,8.0372871915e-06,3.989371478e-06,4.0479157135e-06,0.0006152915519237,0.0002632985175503,0.0003519930343734,0,0,0,961,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
52,192.168.21.225-192.168.21.70-41618-80,192.168.21.225,192.168.21.70,41618,80,1702,944,758,119838413.0,0.8029661016949152,0,0,963,1702,0,0,0,0,1719315123151483.0,1719315242989896.0,0,0,0,0,8.0358207013e-06,3.9887043564e-06,4.0471163449e-06,0.0006145024634129,0.0002632544875239,0.0003512479758889,1,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
53,192.168.21.225-192.168.21.70-41106-80,192.168.21.225,192.168.21.70,41106,80,1699,956,743,119743706.0,0.7771966527196653,0,0,957,1699,0,0,0,0,1719315843085831.0,1719315962829537.0,0,0,0,0,7.9920693284e-06,3.9918590794e-06,4.000210249e-06,0.0006113056163469,0.0002634626992419,0.0003478429171049,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
54,192.168.21.225-192.168.21.70-41374-80,192.168.21.225,192.168.21.70,41374,80,1728,957,771,119745775.0,0.8056426332288401,0,0,958,1728,0,0,0,0,1719314163092606.0,1719314282838381.0,0,0,0,0,8.0002822646e-06,3.9917901069e-06,4.0084921576e-06,0.0006113451601945,0.0002634581470619,0.0003478870131326,1,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
55,192.168.21.70-192.168.21.225-80-41482,192.168.21.70,192.168.21.225,80,41482,1738,781,957,119981451.0,1.2253521126760565,0,0,956,1738,0,0,0,0,1719310083055974.0,1719310203037425.0,0,0,0,0,7.9678983045e-06,3.9839491522e-06,3.9839491522e-06,0.0006095442202978,0.0003466035762477,0.00026294064405,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
56,192.168.21.225-192.168.21.70-41016-80,192.168.21.225,192.168.21.70,41016,80,1690,957,733,119726374.0,0.7659352142110762,0,0,957,1690,0,0,0,0,1719309003077647.0,1719309122804021.0,0,0,0,0,7.9932262878e-06,3.9924369546e-06,4.0007893331e-06,0.0006113941110418,0.0002635008390047,0.0003478932720371,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
57,192.168.21.225-192.168.21.70-41636-80,192.168.21.225,192.168.21.70,41636,80,1733,949,784,119818578.0,0.8261327713382508,0,0,959,1733,0,0,0,0,1719314643269387.0,1719314763087965.0,0,0,0,0,8.003767162e-06,3.9893646542e-06,4.0144025077e-06,0.000612375820384,0.0002632980671828,0.0003490777532011,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
58,192.168.21.225-192.168.21.70-41582-80,192.168.21.225,192.168.21.70,41582,80,1743,956,787,119767779.0,0.8232217573221757,0,0,959,1743,0,0,0,0,1719308763174997.0,1719308882942776.0,0,0,0,0,8.0071619262e-06,3.9910567265e-06,4.0161051997e-06,0.0006119592482382,0.0002634097439512,0.0003485495042869,1,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
59,192.168.21.225-192.168.21.70-41156-80,192.168.21.225,192.168.21.70,41156,80,1712,943,769,119819763.0,0.8154825026511134,0,0,962,1712,0,0,0,0,1719315603050662.0,1719315722870425.0,0,0,0,0,8.0287256118e-06,3.9893252e-06,4.0394004117e-06,0.000614548035786,0.0002632954632033,0.0003512525725827,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
60,192.168.21.70-192.168.21.225-80-41468,192.168.21.70,192.168.21.225,80,41468,1722,765,957,119802563.0,1.2509803921568627,0,0,956,1722,0,0,0,0,1719309483052070.0,1719309602854633.0,0,0,0,0,7.9797958913e-06,3.9982450125e-06,3.9815508788e-06,0.0006106296740913,0.0003478473160878,0.0002627823580034,0,0,0,956,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
61,192.168.21.225-192.168.21.70-41236-80,192.168.21.225,192.168.21.70,41236,80,1744,937,807,119809886.0,0.8612593383137673,0,0,965,1744,0,0,0,0,1719316083113168.0,1719316202923054.0,0,0,0,0,8.0544271613e-06,3.9896540757e-06,4.0647730855e-06,0.0006167771497587,0.0002633171690022,0.0003534599807565,0,0,0,965,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
62,192.168.21.225-192.168.21.70-41740-80,192.168.21.225,192.168.21.70,41740,80,1661,949,712,119841967.0,0.7502634351949421,0,0,962,1661,0,0,0,0,1719308163203408.0,1719308283045375.0,0,0,0,0,8.0272380709e-06,3.9885860685e-06,4.0386520024e-06,0.0006144341739651,0.0002632466805221,0.0003511874934429,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
63,192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1739,949,790,119789010.0,0.8324552160168599,0,0,961,1739,0,0,0,0,1719315003117840.0,1719315122906850.0,0,0,0,0,8.0224387863e-06,3.9903493651e-06,4.0320894212e-06,0.0006139795295077,0.0002633630580968,0.0003506164714108,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
64,192.168.21.225-192.168.21.70-41600-80,192.168.21.225,192.168.21.70,41600,80,1678,953,725,119819707.0,0.7607555089192025,0,0,957,1678,0,0,0,0,1719313443257770.0,1719313563077477.0,0,0,0,0,7.9870000015e-06,3.9893270645e-06,3.997672937e-06,0.0006109178684604,0.0002632955862594,0.000347622282201,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
65,192.168.21.225-192.168.21.70-41746-80,192.168.21.225,192.168.21.70,41746,80,1710,945,765,119695913.0,0.8095238095238095,0,0,962,1710,0,0,0,0,1719308883187129.0,1719309002883042.0,0,0,0,0,8.037032977e-06,3.9934529761e-06,4.0435800009e-06,0.0006151839119185,0.0002635678964243,0.0003516160154941,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
66,192.168.21.70-192.168.21.225-80-41500,192.168.21.70,192.168.21.225,80,41500,1728,782,946,119751415.0,1.2097186700767264,0,0,963,1728,0,0,0,0,1719314763088031.0,1719314882839446.0,0,0,0,0,8.0416586309e-06,4.0584071595e-06,3.9832514713e-06,0.000615976019991,0.0003530814228792,0.0002628945971118,0,0,0,963,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
67,192.168.21.225-192.168.21.70-41598-80,192.168.21.225,192.168.21.70,41598,80,1727,956,771,119758715.0,0.8064853556485355,0,0,957,1727,0,0,0,0,1719310083227076.0,1719310202985791.0,0,0,0,0,7.9910677064e-06,3.9913587917e-06,3.9997089147e-06,0.0006112290032504,0.0002634296802533,0.000347799322997,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
68,192.168.21.225-192.168.21.70-40978-80,192.168.21.225,192.168.21.70,40978,80,1735,952,783,119559120.0,0.8224789915966386,0,0,956,1735,0,0,0,0,1719307683070072.0,1719307802629192.0,0,0,0,0,7.9960441328e-06,3.9896580035e-06,4.0063861293e-06,0.00061169737616,0.0002633174282313,0.0003483799479286,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
69,192.168.21.70-192.168.21.225-80-41464,192.168.21.70,192.168.21.225,80,41464,1713,758,955,119757879.0,1.2598944591029024,0,0,956,1713,0,0,0,0,1719308043079968.0,1719308162837847.0,0,0,0,0,7.9827733088e-06,3.9997368356e-06,3.9830364731e-06,0.0006108575119303,0.0003479771047047,0.0002628804072256,0,0,0,956,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
70,192.168.21.225-192.168.21.70-41598-80,192.168.21.225,192.168.21.70,41598,80,1638,948,690,119595122.0,0.7278481012658228,0,0,960,1638,0,0,0,0,1719306963293236.0,1719307082888358.0,0,0,0,0,8.027083245e-06,3.9884569874e-06,4.0386262576e-06,0.0006137457679921,0.0002632381611684,0.0003505076068236,1,0,0,959,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
71,192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,1713,954,759,119768242.0,0.7955974842767296,0,0,959,1713,0,0,0,0,1719311882982716.0,1719312002750958.0,0,0,0,0,8.0071309721e-06,3.9910412979e-06,4.0160896742e-06,0.0006126331886878,0.000263408725662,0.0003492244630258,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
72,192.168.21.225-192.168.21.70-41770-80,192.168.21.225,192.168.21.70,41770,80,1728,953,775,119807485.0,0.8132214060860441,0,0,959,1728,0,0,0,0,1719312483175319.0,1719312602982804.0,0,0,0,0,8.0045082325e-06,3.9897340303e-06,4.0147742021e-06,0.0006124325203888,0.0002633224460057,0.000349110074383,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
73,192.168.21.225-192.168.21.70-41032-80,192.168.21.225,192.168.21.70,41032,80,1690,953,737,119573850.0,0.7733473242392445,0,0,956,1690,0,0,0,0,1719313203050963.0,1719313322624813.0,0,0,0,0,7.9950591203e-06,3.9891665276e-06,4.0058925927e-06,0.0006116220227081,0.0002632849908236,0.0003483370318844,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
74,192.168.21.225-192.168.21.70-41552-80,192.168.21.225,192.168.21.70,41552,80,1742,946,796,119827186.0,0.8414376321353065,0,0,963,1742,0,0,0,0,1719312723068029.0,1719312842895215.0,0,0,0,0,8.0365736035e-06,3.9890780711e-06,4.0474955324e-06,0.0006152360116342,0.0002632791526957,0.0003519568589385,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
75,192.168.21.225-192.168.21.70-41138-80,192.168.21.225,192.168.21.70,41138,80,1750,955,795,119791610.0,0.8324607329842932,0,0,957,1750,0,0,0,0,1719308403098650.0,1719308522890260.0,0,0,0,0,7.9888733443e-06,3.9902627571e-06,3.9986105871e-06,0.0006110611586237,0.0002633573419707,0.0003477038166529,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
76,192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1804,955,849,119786760.0,0.8890052356020942,0,0,959,1804,0,0,0,0,1719309243045441.0,1719309362832201.0,0,0,0,0,8.0058931387e-06,3.9904243173e-06,4.0154688214e-06,0.0006125384808805,0.0002633680049447,0.0003491704759357,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
77,192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1696,947,749,119797847.0,0.7909186906019008,0,0,959,1696,0,0,0,0,1719316083102621.0,1719316202900468.0,0,0,0,0,8.0051522127e-06,3.9900550132e-06,4.0150971995e-06,0.0006124817919307,0.0002633436308751,0.0003491381610555,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
78,192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1731,955,776,119850087.0,0.812565445026178,0,0,958,1731,0,0,0,0,1719313443277175.0,1719313563127262.0,0,0,0,0,7.9933191871e-06,3.9883158366e-06,4.0050033505e-06,0.0006114889178178,0.0002632288452156,0.0003482600726022,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
79,192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1729,945,784,119812166.0,0.8296296296296296,0,0,962,1729,0,0,0,0,1719306723167605.0,1719306842979771.0,0,0,0,0,8.0292346939e-06,3.9895781535e-06,4.0396565403e-06,0.0006145870027923,0.0002633121581325,0.0003512748446597,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
80,192.168.21.225-192.168.21.70-41154-80,192.168.21.225,192.168.21.70,41154,80,1700,954,746,119662013.0,0.7819706498951782,0,0,955,1700,0,0,0,0,1719306243089632.0,1719306362751645.0,0,0,0,0,7.9808117551e-06,3.9862274421e-06,3.994584313e-06,0.000610444352127,0.0002630910111799,0.000347353340947,0,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
81,192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,9,6,60328640.0,0.6666666666666666,0,0,10,15,0,0,0,0,1719315352175043.0,1719315412503683.0,0,0,0,0,8.287937536798442e-08,3.315175014719377e-08,4.9727625220790655e-08,3.6466925161913146e-07,1.9891050088316265e-07,1.6575875073596886e-07,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
82,192.168.21.225-192.168.21.70-41634-80,192.168.21.225,192.168.21.70,41634,80,1713,957,756,119788047.0,0.7899686520376176,0,0,958,1713,0,0,0,0,1719312363138090.0,1719312482926137.0,0,0,0,0,7.9974590453e-06,3.9903814443e-06,4.0070776009e-06,0.0006111294226209,0.000263365175325,0.0003477642472958,1,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
83,192.168.21.225-192.168.21.70-41128-80,192.168.21.225,192.168.21.70,41128,80,1719,945,774,119786785.0,0.819047619047619,0,0,961,1719,0,0,0,0,1719313082960678.0,1719313202747463.0,0,0,0,0,8.0225878004e-06,3.9904234845e-06,4.0321643159e-06,0.0006139909339748,0.0002633679499787,0.0003506229839961,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
84,192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,1722,945,777,119779789.0,0.8222222222222222,0,0,965,1722,0,0,0,0,1719315963090299.0,1719316082870088.0,0,0,0,0,8.0564509927e-06,3.9906565539e-06,4.0657944388e-06,0.000616255886041,0.0002633833325587,0.0003528725534822,1,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
85,192.168.21.70-192.168.21.225-80-41638,192.168.21.70,192.168.21.225,80,41638,1762,824,938,119944674.0,1.1383495145631068,0,0,965,1762,0,0,0,0,1719309123124087.0,1719309243068761.0,0,0,0,0,8.0453759872e-06,4.0602052909e-06,3.9851706962e-06,0.0006162591262701,0.0003532378603154,0.0002630212659546,0,0,0,965,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
86,192.168.21.225-192.168.21.70-41634-80,192.168.21.225,192.168.21.70,41634,80,1739,939,800,119770725.0,0.8519701810436635,0,0,964,1739,0,0,0,0,1719316083108948.0,1719316202879673.0,0,0,0,0,8.0487114025e-06,3.9909585585e-06,4.057752844e-06,0.0006162524272938,0.0002634032648629,0.0003528491624309,0,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
87,192.168.21.70-192.168.21.225-80-41654,192.168.21.70,192.168.21.225,80,41654,1645,689,956,119822129.0,1.3875181422351233,0,0,955,1645,0,0,0,0,1719307443112097.0,1719307562934226.0,0,0,0,0,7.9701471503e-06,3.989246427e-06,3.9809007232e-06,0.000609803886893,0.0003470644391571,0.0002627394477359,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
88,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1734,942,792,119854423.0,0.8407643312101911,0,0,962,1734,0,0,0,0,1719312123041839.0,1719312242896262.0,0,0,0,0,8.0264038315e-06,3.9881715504e-06,4.0382322811e-06,0.0006143703182318,0.0002632193223273,0.0003511509959044,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
89,192.168.21.225-192.168.21.70-41074-80,192.168.21.225,192.168.21.70,41074,80,1770,951,819,119797091.0,0.861198738170347,0,0,960,1770,0,0,0,0,1719309243029165.0,1719309362826256.0,0,0,0,0,8.0135501787e-06,3.9900801931e-06,4.0234699855e-06,0.0006132118850865,0.00026334529275,0.0003498665923365,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
90,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1659,956,703,119793407.0,0.7353556485355649,0,0,957,1659,0,0,0,0,1719307683032279.0,1719307802825686.0,0,0,0,0,7.9887535046e-06,3.9902028998e-06,3.9985506047e-06,0.0006110519922018,0.0002633533913932,0.0003476986008086,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
91,192.168.21.70-192.168.21.225-80-41816,192.168.21.70,192.168.21.225,80,41816,1741,788,953,119756624.0,1.2093908629441623,0,0,957,1741,0,0,0,0,1719315003159955.0,1719315122916579.0,0,0,0,0,7.9912072337e-06,4.00812902e-06,3.9830782136e-06,0.0006115903868499,0.000348707224746,0.0002628831621038,0,0,0,957,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
92,192.168.21.70-192.168.21.225-80-41770,192.168.21.70,192.168.21.225,80,41770,1668,731,937,119958123.0,1.2818057455540357,0,0,963,1668,0,0,0,0,1719312963160253.0,1719313083118376.0,0,0,0,0,8.027801502e-06,4.0430775996e-06,3.9847239023e-06,0.000614739528727,0.0003517477511714,0.0002629917775555,0,0,0,963,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
93,192.168.21.225-192.168.21.70-40982-80,192.168.21.225,192.168.21.70,40982,80,1636,951,685,119631115.0,0.7202944269190326,0,0,956,1636,0,0,0,0,1719306963043010.0,1719307082674125.0,0,0,0,0,7.9912320469e-06,3.9872569941e-06,4.0039750528e-06,0.000610652170215,0.0002631589616129,0.0003474932086021,1,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
94,192.168.21.70-192.168.21.225-80-41582,192.168.21.70,192.168.21.225,80,41582,1747,843,904,119968530.0,1.0723606168446027,0,0,965,1747,0,0,0,0,1719309243108107.0,1719309363076637.0,0,0,0,0,8.0437761469e-06,4.0593979104e-06,3.9843782365e-06,0.0006161365818185,0.0003531676182078,0.0002629689636107,0,0,0,965,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
95,192.168.21.225-192.168.21.70-41032-80,192.168.21.225,192.168.21.70,41032,80,1676,955,721,119598723.0,0.7549738219895288,0,0,956,1676,0,0,0,0,1719313563021462.0,1719313682620185.0,0,0,0,0,7.9933963843e-06,3.9883368988e-06,4.0050594854e-06,0.000611494823402,0.0002632302353261,0.0003482645880759,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
96,192.168.21.225-192.168.21.70-41408-80,192.168.21.225,192.168.21.70,41408,80,1719,944,775,119806282.0,0.8209745762711864,0,0,961,1719,0,0,0,0,1719314763036750.0,1719314882843032.0,0,0,0,0,8.0212822229e-06,3.9897740921e-06,4.0315081307e-06,0.0006138910144962,0.0002633250900816,0.0003505659244145,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
97,192.168.21.70-192.168.21.225-80-41740,192.168.21.70,192.168.21.225,80,41740,1744,789,955,119746775.0,1.2103929024081117,0,0,955,1744,0,0,0,0,1719316083152072.0,1719316202898847.0,0,0,0,0,7.9751625878e-06,3.9917567717e-06,3.9834058161e-06,0.0006101876230069,0.0003472828391411,0.0002629047838657,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
98,192.168.21.225-192.168.21.70-41226-80,192.168.21.225,192.168.21.70,41226,80,1705,956,749,119753453.0,0.7834728033472803,0,0,957,1705,0,0,0,0,1719306363004722.0,1719306482758175.0,0,0,0,0,7.9914188361e-06,3.9915341731e-06,3.999884663e-06,0.0006112558608226,0.0002634412554266,0.0003478146053959,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
99,192.168.21.225-192.168.21.70-41482-80,192.168.21.225,192.168.21.70,41482,80,1648,951,697,119737050.0,0.732912723449001,0,0,956,1648,0,0,0,0,1719306243194173.0,1719306362931223.0,0,0,0,0,7.9841619615e-06,3.9837293469e-06,4.0004326146e-06,0.0006107883900597,0.0002629261368974,0.0003478622531622,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
100,192.168.21.225-192.168.21.70-41554-80,192.168.21.225,192.168.21.70,41554,80,1728,952,776,119773471.0,0.8151260504201681,0,0,959,1728,0,0,0,0,1719312483216408.0,1719312602989879.0,0,0,0,0,8.0067814015e-06,3.9908670593e-06,4.0159143421e-06,0.0006126064427071,0.0002633972259182,0.0003492092167889,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
101,192.168.21.70-192.168.21.225-80-41538,192.168.21.70,192.168.21.225,80,41538,1735,778,957,119845292.0,1.2300771208226222,0,0,957,1735,0,0,0,0,1719314763215292.0,1719314883060584.0,0,0,0,0,7.9852949083e-06,3.9884754087e-06,3.9968194995e-06,0.000610962673444,0.0003469973605638,0.0002639653128802,0,0,0,957,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
102,192.168.21.225-192.168.21.70-41338-80,192.168.21.225,192.168.21.70,41338,80,1699,954,745,119536891.0,0.7809224318658281,0,0,955,1699,0,0,0,0,1719310203216944.0,1719310322753835.0,0,0,0,0,7.9891654535e-06,3.9903999176e-06,3.9987655359e-06,0.0006110833182034,0.0002633663945634,0.0003477169236399,0,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
103,192.168.21.70-192.168.21.225-80-41488,192.168.21.70,192.168.21.225,80,41488,1723,782,941,119751171.0,1.2033248081841432,0,0,962,1723,0,0,0,0,1719310323075948.0,1719310442827119.0,0,0,0,0,8.0333243672e-06,4.0500647797e-06,3.9832595874e-06,0.0006152507686125,0.0003523556358375,0.0002628951327749,0,0,0,962,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
104,192.168.21.225-192.168.21.70-41284-80,192.168.21.225,192.168.21.70,41284,80,1678,948,730,119904978.0,0.770042194092827,3,0,946,1676,0,0,0,0,1719306122966221.0,1719306242871199.0,1,0,0,0,7.8729008231e-06,3.9364504115e-06,3.9364504115e-06,0.0006035028837585,0.0002607481400813,0.0003427547436771,0,0,0,944,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
105,192.168.21.225-192.168.21.70-41016-80,192.168.21.225,192.168.21.70,41016,80,1717,945,772,119776164.0,0.816931216931217,0,0,961,1717,0,0,0,0,1719307082915982.0,1719307202692146.0,0,0,0,0,8.0232991933e-06,3.9907773302e-06,4.032521863e-06,0.0006140453788451,0.0002633913037989,0.0003506540750461,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
